userName,score,at,content
Pengguna Google,5,2025-04-10 23:43:57,aplikasi ini sangat bagus dan cocok untuk saya belajar lebih mudah dan saya menjadi lebih giat untuk belajar
Pengguna Google,5,2025-04-10 23:42:31,"aplikasi yg sangatt membantu dalam memahami berbagai bahasa, baik dari kosakata, pengucapan, huruf huruf menjadi mudah di aplikasi ini, terimakasih duolingo 😋"
Pengguna Google,5,2025-04-10 23:19:11,game nya seru dan bermanfaat untuk belajar bahasa inggris
Pengguna Google,5,2025-04-10 23:09:37,"sangat bermanfaat utk kami semua yg berkeinginan belajar bahasa apapun ,thank you duolingo🤗"
Pengguna Google,5,2025-04-10 22:58:11,cara belajar yang sangat praktis
Pengguna Google,5,2025-04-10 22:48:20,bisa buat bekal nanti keluar ngeri 🥰🥰🥰
Pengguna Google,5,2025-04-10 22:40:51,mudah untuk dimengerti
Pengguna Google,5,2025-04-10 22:16:18,sangat cocok untk pemula seperti saya
Pengguna Google,4,2025-04-10 22:11:05,sangat membantu bagi pemula
Pengguna Google,5,2025-04-10 22:06:08,"ini bermanfaat banget buat yg baru belajar sih.. dengan tingkat keseruan yg tinggi, ini juga bermanfaat bagi yg ingin belajar, makasi untuk pembuat apliikasi duolinggo, aplikasinya bermanfaat sekali untuk saya belajar"
Pengguna Google,5,2025-04-10 17:11:58,"udah berkali² coba pakai dualinggo emang seseru ituu, dan sangat mambantu speeking,listening,writing,dan lain lain ini apk ter worth ith siii"
Pengguna Google,5,2025-04-10 16:57:37,"keren, membantu"
Pengguna Google,5,2025-04-10 16:09:25,seru keren bikin aku jadi hafal huruf dan perkataannya
Pengguna Google,5,2025-04-10 15:34:02,"keren duolingo telah menyediakan bahasa baru dengan terjemahan bahasa Indonesia, ini membuat saya tidak harus mendalami bahasa inggris dulu untuk mempelajarinya"
Pengguna Google,5,2025-04-10 15:07:38,sangat membantu dan kreatif
Pengguna Google,5,2025-04-10 14:45:55,cara belajar yg menyenangkan
Pengguna Google,2,2025-04-10 14:43:30,"Udah bagus wakk, cuman bug nya bikin kesel gak bisa dipencet streak gw hampir padam"
Pengguna Google,4,2025-04-10 14:36:20,4 dulu apk nya udah bagus tapi kendala saya di bagian dengarkan suara suka gak ada suara nya hanya di bagian itu aja mohon di perbaiki secepatnya terimakasih
Pengguna Google,5,2025-04-10 14:16:23,saya jadi suka belajar bahasa inggris
Pengguna Google,5,2025-04-10 14:11:06,aplikasi ini sangat membantu
Pengguna Google,5,2025-04-10 14:09:16,aplikasi duolingo sangat bermanfaat sekali
Pengguna Google,5,2025-04-10 13:58:38,suka banget pokoknya suka gmw tahu
Pengguna Google,5,2025-04-10 13:53:21,"dualingo dulu tidak ada iklannya sekrang sudah ada, iklan itu sangat mengganggu aktivitas belajar"
Pengguna Google,5,2025-04-10 13:51:26,cepat di pahami
Pengguna Google,5,2025-04-10 13:51:06,"sumpah ini aplikasi bagus banget😘 bagus😎👍🤩... aku suka banget, jadi bisa make bahasa Inggris dengan lancar lohh.. kadang-kadang aku bisa belajar sambil off lohh... awhh. bagus😎👍"
Pengguna Google,5,2025-04-10 13:50:31,ini game ya bukan game tapi seru banget di Duolingo bisa belajar📚✏ bahasa sampai sampai aku ke 14 runtunan hari main game Duolingo bisa belajar bahasa dan seru sekali
Pengguna Google,2,2025-04-10 13:48:50,"ya, saya tau kalau iklan itu mendukung pendanaan duolinggo, akan tetapi iklan yang muncul tidak masuk akal, ketika mengerjakan satu pelajaran muncul satu iklan begitu pun seterusnya, saran saya beri lah jarak iklan sekitar 3 kali pengerjaan pelajaran baru muncul iklan, karena iklan ini benar"" sangat menganggu proses pembelajaran karena sangat sering muncul, dan menurut saya ini akan menyebabkan sebagian besar orang akan merasa malas mengerjakan sebuah latihan atau pelajaran"
Pengguna Google,5,2025-04-10 13:42:56,Sangat membantu untuk belajar bahasa inggris secara ringan dan menyenangkan 😊
Pengguna Google,5,2025-04-10 13:33:27,Aku sangat suka aplikasi ini Semoga ditambahkan kursus coding gratis 😊
Pengguna Google,5,2025-04-10 13:19:01,aplikasi yg sangat bermanfaat dan bagussss
Pengguna Google,5,2025-04-10 12:56:04,bagus banget mendidik sekali terimakasih banyak
Pengguna Google,5,2025-04-10 12:38:23,awalnya pengen bisa bahasa inggris aku mau belajar tapi pengen lewat aplikasi trs aku cari² aplikasi yang bisa belajar bahasa apa saja.aplikasinya tdk ada iklan dan gangguan apapun dan aplikasi ini cukup membantu ku bisa bahasa inggris
Pengguna Google,5,2025-04-10 12:33:42,"haloo saya baru beberapa hari belajar saya sengang sekaliii bisa belajar sama duonglio, duonglio membantu akuu bangett the best pokonya dan gratis pokonya bagus banguss bngttt i love you duongliooo🤩😙🤭"
Pengguna Google,5,2025-04-10 12:24:12,sangat bermanfaat 😁😁😁
Pengguna Google,5,2025-04-10 12:22:37,bagus bikin aku jadi bisa bahasa jepangg makasih dualingo🙏🏻
Pengguna Google,5,2025-04-10 12:11:47,keren bisa buat belajar bahasa baruu
Pengguna Google,5,2025-04-10 11:59:05,belajar bahasa dgn menyenangkan dan tidak mebosankan
Pengguna Google,5,2025-04-10 11:53:12,Mungkin saya sedang sakit dan tidak bisa membuat saya beraktivitas namun saya tidak bisa menghilangkan streak 199 hari ku di duolingo
Pengguna Google,5,2025-04-10 11:42:19,bagus bikin saya pintar
Pengguna Google,5,2025-04-10 11:38:23,enak banget game nya seru lagi Aku paling suka b Inggris sama bahasa Arab pokok nya good job deh game ini worth it cuyy
Pengguna Google,5,2025-04-10 11:37:57,sangat membantu saya belajar bhs Ingris dan bhs jepang
Pengguna Google,5,2025-04-10 11:07:54,"duolingo ini sangat bagus ,dan saya semakin mengerti dalam bahasa inggris, kata kata nya dan lain lain , semangat belajar saya semakin baik dengan adanya duolingo ini, the best dehh 👏🏻👏🏻👏🏻"
Pengguna Google,5,2025-04-10 10:59:46,saya sangat cepat belajar di Duolingo
Pengguna Google,5,2025-04-10 10:49:27,lumayan bagus sih ini aplikasi tapi yang kurang itu cuman heart nya aja yang terlalu sikit buat user gratisan. ya kadang ada pasti kayak suruh nebak gitu dalam bahasa tertentu trus arti nya apa nah pasti ada aja orang yang salah 1 kata nah kalo salah heart nya turun jadi mesti tunggu di hari esok atau beberapa jam atau bisa juga di dapat dengan Pengulangan Arti kata sebelum nya itu yang kita pelajari walau nambah nya cuman 1 ya overal sih ini bagus lah 5 bintang
Pengguna Google,1,2025-04-10 10:45:08,"Apk nya bagus, tapi sayangnya ada unsur LGBT di dalamnya, pada cerita big family, kenapa harus ada ini 😭😭, saya sangat ingin belajar tapi ini sangat mengganggu"
Pengguna Google,5,2025-04-10 10:43:37,bagus banget bisa belajar gratis dan bisa mengisi waktu luang bisa pilih bahasa yang ingin di pelajari sangat berguna sekali🫵🫶
Pengguna Google,5,2025-04-10 10:37:48,sangat bagus dengan ini aku bisa hafal kosa kata bahasa Inggris dengan cepat dan mudah 😊😊😊😊😊😊🙂😊
Pengguna Google,5,2025-04-10 10:36:54,"Pembelajaran yang bagus, saya sukaa, Mudah dipahami dan betahab"
Pengguna Google,5,2025-04-10 10:27:23,aplikasi ini sangat bagus
Pengguna Google,5,2025-04-10 10:16:11,belajar yang juga ga bikin bosen
Pengguna Google,5,2025-04-10 10:00:06,kalau boleh tambahkan bahasa thailabd juga
Pengguna Google,1,2025-04-10 09:51:28,"Aplikasi yang sangat membantu untuk belajar bahasa asing. Namun terdapat banyak bug, contohnya xp yang tidak terhitung setelah saya mengerjakan beberapa pelajaran, dan nyawa/hati yang tidak bertambah sesuai dengan waktunya. Mohon segera diperbaiki untuk kenyamanan belajar. Terima kasih."
Pengguna Google,5,2025-04-10 09:23:38,asik bgtt dan juga seru
Pengguna Google,1,2025-04-10 09:16:36,mana bahasa Russia aku orng indo mau belajar bahasa russia
Pengguna Google,5,2025-04-10 09:05:31,aku suka banget lucu dan keren
Pengguna Google,5,2025-04-10 08:58:42,Ini pertama kali aku belajar bahasa jepang terimakasih banyak duolingo 😉😉
Pengguna Google,5,2025-04-10 08:15:42,"bagus, mudah dipahami"
Pengguna Google,5,2025-04-10 08:02:52,Duolingo sangat membantu saya dalam mempelajari bahasa asing
Pengguna Google,5,2025-04-10 07:52:09,sangat seru untuk belajar di duolingo👍🏻👍🏻👍🏻👍🏻👍🏻
Pengguna Google,5,2025-04-10 07:51:47,aku udah bisa bahasa Inggris 😀
Pengguna Google,5,2025-04-10 07:37:08,belajar jadi lebih mudah 😎
Pengguna Google,5,2025-04-10 07:23:42,sangat bagus belajar jadi pun makin seru👍🏻
Pengguna Google,5,2025-04-10 07:22:34,duolingo sangat membantu saya untuk meplajari behasa dan saya memilih untuk belajar bahasa chenese
Pengguna Google,5,2025-04-10 06:52:03,min bisa di kembaliin ga dana yang membayar sendiri ke aplikasi duolingo?RP.532.800 tolong min🙂
Pengguna Google,5,2025-04-10 06:43:44,ini aplikasi sangat bagus untuk belajar bahasa inggris saya sekarang sudah tau bahasa inggris karena aplikasi duolingo
Pengguna Google,5,2025-04-10 06:42:16,bagushhhhhhh banget deh pokonya juga lumayan gampang
Pengguna Google,5,2025-04-10 06:32:42,Karena duolingo aku nilai ujian bahasa inggrisnya 100
Pengguna Google,5,2025-04-10 06:23:44,"ini seperti game seru bahkan saya bisa menjadi pintar bahasa Inggris dikelas dengan mengunakan aplikasi Duolingo semuanya rintangan bahasa Inggris bisa saya kerajakan, terimakasih Duolingo telah membantu kami belajar bahasa 😃"
Pengguna Google,5,2025-04-10 06:23:16,Sangat dapat dipahami
Pengguna Google,5,2025-04-10 06:22:51,"aplikasinya sangat bagus, sangat bermanfaat,dan mudah dimengerti.semoga kedepannya duolingo semakin berkembang!"
Pengguna Google,5,2025-04-10 06:17:03,sangat bagus dan sangat membantu saya yang baru belajar bahasa inggris
Pengguna Google,5,2025-04-10 06:02:20,bagus untuk belajar bahasa Inggris
Pengguna Google,3,2025-04-10 05:58:00,"apk ini sangat bagus dan membantu untuk belajar tentang bahasa namun saya harus memberi 3 bintang karna iklan Duolingo yang sangat mengganggu, iklannya pasti akan muncul saat kita selesai mengerjakan tugas nya dan itu sangat mengganggu bagi saya, dan menurut saya iklan Duolingo sangat lama yaitu 1 menit yang dimana saya bisa kehilangan 1 menit untuk kembali belajar dan sangat amat mengganggu, jadi mohon untuk di kurangi iklan yang Duolingo buat 🙏🏻"
Pengguna Google,5,2025-04-10 05:44:59,"Aplikasinya bagus, mudah dipahami bagi anak muda yang baru belajar"
Pengguna Google,5,2025-04-10 05:35:57,bagus buat pemula
Pengguna Google,5,2025-04-10 05:35:51,bagus sekali .sangat membantu dalam belajar bahasa inggris.
Pengguna Google,5,2025-04-10 05:35:34,"bagussssss, mudah belajar bahasa asing di duo linggo"
Pengguna Google,5,2025-04-10 05:29:47,ini sangat sangat bagus ayo coba doulingo sekarang
Pengguna Google,5,2025-04-10 05:27:59,game ini seru dan bisa belajar bahasa 😊
Pengguna Google,4,2025-04-10 05:12:10,Aplikasi ini sungguh bagus karena anak saya sudah bisa berbahasa Inggris dari kecil
Pengguna Google,5,2025-04-10 05:01:09,saya lebih bisa belajar bahasa inggris karna aplikasi Duolingo
Pengguna Google,5,2025-04-10 04:27:25,"baguss, belajar jadi lebih menyenangkan"
Pengguna Google,5,2025-04-10 03:40:44,Mudah dipahami pembelajarannya
Pengguna Google,5,2025-04-10 03:36:52,Aplikasi ini bikin aku jadi ngerti lebih banyak soal bahasa Inggris jadi aku kasih bintang 5(◍•ᴗ•◍)
Pengguna Google,5,2025-04-10 03:24:01,bagusss bngtt plisss jugaa ga banyakk iklan
Pengguna Google,5,2025-04-10 03:12:57,aplikasinya bagus
Pengguna Google,5,2025-04-10 03:02:08,"BAGUS BANGETTTTT SUPER DUPER WORTH IT🐢 aku suka da yang bikin aku semangat karna ada streak nya, kalo kita bolons sehari aja, streaknya bakal ilang. jadi kita harus belajar setiap hari biar streaknya bertambah"
Pengguna Google,5,2025-04-10 03:01:39,"tolonglah hapus aja iklan berlangganannya mengganggu banget, kalo udh klik tidak berlangganan harusnya udh knapa harus muncul terus, iklannya jadi double mau belajar jadi males"
Pengguna Google,5,2025-04-10 02:50:19,bagus untuk pemula
Pengguna Google,3,2025-04-10 02:39:47,"Bagus buat belajar bahasa bahasa internasional smpe bahasa lokal dan dll, fiturnya juga bagus kyk ngingetin streak lewat notifikasi, tapi kekurangannya pas di bahasa Jerman, yg soal Kekse tu pas diklik terjemahan nya bilang kue, tapi pas jawabnya kue doang, kek ada yg salah, kan disitu bilangnya kue bukan kue kering, sama ada terjemahan nya yang salah, katanya ein itu artinya sebuah, giliran gw jawab sebuah malah salah"
Pengguna Google,4,2025-04-10 02:26:59,geuring ey udh kyk sama guru 🤭😂
Pengguna Google,5,2025-04-10 02:24:54,Aplikasi yang bagus untuk mempelajari berbagai bahasa
Pengguna Google,5,2025-04-10 02:17:26,Duolingo Belajar Bahasa
Pengguna Google,4,2025-04-10 01:57:10,aku suka aplikasi ini karena aku bisa belajar di aplikasi tapi........ gitu
Pengguna Google,4,2025-04-10 01:55:34,sangat membantu arigato
Pengguna Google,5,2025-04-10 01:48:24,bagus aplikasi nya namun kurang 1 ya itu alfabet untuk setiap bahasa gak di ajari jadi gak bisa belajar huruf nya sekalian
Pengguna Google,5,2025-04-10 01:43:13,saat ini bintang 5
Pengguna Google,5,2025-04-10 00:59:19,lumayan aku menjadi pintar
Pengguna Google,4,2025-04-10 00:48:05,"bagus banget, pelajarannya juga gampang cocok buat yang masih sekolah,sekarang aku udah tau bhs inggris meskipun ada lees bhs inggris tapi aku saranin pake duolingo aja gratis loh cocok untuk kamu yang bosen seru banget deh,tp knp aku ksih bntng 4?,karna duolingo aku error setelah. hp aku ganti lcd trs duolingonya tuh gk ada animasi nya,semoga diperbaiki ya,tapi kalo kalian gk ngalamin kan,yaudah segitu aja pengalaman ku main duolingo"
Pengguna Google,5,2025-04-10 00:41:19,"sangat bagus, dan sangat membantu saya dalam belajar bahasa asing, terimakasih duolingo"
Pengguna Google,5,2025-04-10 00:34:41,luar biasa aku jadi suka belajar bahasa asing
Pengguna Google,5,2025-04-10 00:31:46,sangat membatu sy dalam belajar banyak bahasa
Pengguna Google,5,2025-04-09 22:39:21,madepp pokonamah jadi makin ningkat nii b Inggris aku
Pengguna Google,5,2025-04-09 22:37:40,"suka banget sama apk ini karena membangun saya dalam merangkai kata, menerjemahkan bahasa asing dan cara pengucapannya, lebih mudah dari pada les bahasa, fitur juga oke kok, dipertahanin ya"
Pengguna Google,5,2025-04-09 22:33:45,"geme nya bagus, bagus banget sih buat belajar bahasa"
Pengguna Google,4,2025-04-09 22:05:39,sangat cocok untuk belajar
Pengguna Google,5,2025-04-09 21:24:39,belajar simpel menyenangkan mudah di pahami dan visualnya very nice
Pengguna Google,5,2025-04-09 21:20:58,sangat membantu saya terima kasih💖💖🫂
Pengguna Google,5,2025-04-09 19:08:12,Sangat Bagus Buat Yang Mau Belajar Berbahasa Asing
Pengguna Google,5,2025-04-09 17:38:09,mudah untuk di pahami aplikasi ini sangat membantu untuk blajar bahasa bahasa asing
Pengguna Google,5,2025-04-09 17:05:52,aplikasi terbaik bermanfaat menambah wawasan bangett
Pengguna Google,1,2025-04-09 17:04:44,"beda dikit langsung salah, padahal sama aja😒"
Pengguna Google,5,2025-04-09 16:32:28,bagus dan saya bisa belajar bahasa Inggris
Pengguna Google,5,2025-04-09 16:08:12,"seru banget 😭 gak, ini cucok buat yang mau belajar bahasa apa pun, baru pertama kali loh aku Nemu aplikasi belajar seseru dan menantang, ini aplikasi favorit ku😭😭 mau nangis seru banget😭"
Pengguna Google,5,2025-04-09 15:35:48,makasih dah bikin gw bisa bahasa inggris
Pengguna Google,5,2025-04-09 15:29:45,kalau kalian mau jadi anak pintar dan kalau kalian main game gak jelas game ini cocok baget untung kalian yang gak bener main game nya
Pengguna Google,5,2025-04-09 15:28:00,belajar tapi seru
Pengguna Google,5,2025-04-09 15:21:53,bagus sekali saya jadi lancar berbahasa sejak umur 8 thn
Pengguna Google,4,2025-04-09 15:11:37,"halo, saya sudah menggunakan aplikasi ini sejak 2021. sedikit disayangkan, dulu ada tempat diskusi dari setiap pelajaran, saya selalu membukanya jika jawaban saya salah, tapi karena fitur itu sudah tidak ada, saya harus bolak-balik ke google untuk mencari tahu kenapa jawaban saya salah. bisakah fitur itu kembali?"
Pengguna Google,5,2025-04-09 15:10:54,error lagi pemeliharaan server runtutan saya hangus 🙂
Pengguna Google,4,2025-04-09 15:08:33,"cocok buat belajar segala bahasa , belajar serasa lagi main game , dan gak di manjain. hanya di beri 5 hati supaya disiplin dalam pembelajaran. awal awal havefun bgt pake app ini , mudah di mengerti. tapi lama kelamaan makin banyak iklan setiap sesudah dan sebelum pembelajaran , jadi males dan kesel sama iklan nya , pembelajaran jadi ga enjoy lagi."
Pengguna Google,5,2025-04-09 14:49:15,aplikasi ini sangat bagus. dapat menambah pengetahuan yg ingin kita ketahui.
Pengguna Google,5,2025-04-09 14:38:26,Duolingo sangat membantu saya untuk memahami dan belajar bahasa Jepang
